SITE_ID,DATE,PARAMETER,VALUE,UNITS
SQ30954,18/10/2006,Chlorophyll_a,0.1853,mg/L
SQ30954,20/11/2006,Chlorophyll_a,0.1545,mg/L
SQ30954,14/12/2006,Chlorophyll_a,0.1761,mg/L
SQ30954,3/01/2007,Chlorophyll_a,0.1869,mg/L
SQ30954,7/02/2007,Chlorophyll_a,0.0765,mg/L
SQ30954,7/03/2007,Chlorophyll_a,0.0757,mg/L
SQ30954,12/04/2007,Chlorophyll_a,0.0573,mg/L
SQ30954,23/05/2007,Chlorophyll_a,0.0842,mg/L
SQ30954,13/06/2007,Chlorophyll_a,0.061,mg/L
SQ30954,16/07/2007,Chlorophyll_a,0.0871,mg/L
SQ30954,8/08/2007,Chlorophyll_a,0.0836,mg/L
SQ30954,6/09/2007,Chlorophyll_a,0.0712,mg/L
SQ30954,10/10/2007,Chlorophyll_a,0.1232,mg/L
SQ30954,8/11/2007,Chlorophyll_a,0.1192,mg/L
SQ30954,5/12/2007,Chlorophyll_a,0.0596,mg/L
SQ30954,21/01/2008,Chlorophyll_a,0.0813,mg/L
SQ30954,11/02/2008,Chlorophyll_a,0.077,mg/L
SQ30954,12/03/2008,Chlorophyll_a,0.1164,mg/L
SQ30954,2/04/2008,Chlorophyll_a,0.1153,mg/L
SQ30954,15/05/2008,Chlorophyll_a,0.0598,mg/L
SQ30954,4/06/2008,Chlorophyll_a,0.1118,mg/L
SQ30954,9/07/2008,Chlorophyll_a,0.0934,mg/L
SQ30954,13/08/2008,Chlorophyll_a,0.1319,mg/L
SQ30954,1/09/2008,Chlorophyll_a,0.1335,mg/L
SQ30954,2/10/2008,Chlorophyll_a,0.1615,mg/L
SQ30954,3/11/2008,Chlorophyll_a,0.1453,mg/L
SQ30954,10/12/2008,Chlorophyll_a,0.0759,mg/L
SQ30954,12/01/2009,Chlorophyll_a,0.5213,mg/L
SQ30954,9/02/2009,Chlorophyll_a,0.1196,mg/L
SQ30954,2/03/2009,Chlorophyll_a,0.1588,mg/L
SQ30954,14/04/2009,Chlorophyll_a,0.17,mg/L
SQ30954,11/05/2009,Chlorophyll_a,0.1871,mg/L
SQ30954,17/06/2009,Chlorophyll_a,0.2155,mg/L
SQ30954,8/07/2009,Chlorophyll_a,0.0726,mg/L
SQ30954,5/08/2009,Chlorophyll_a,0.0716,mg/L
SQ30954,16/09/2009,Chlorophyll_a,0.2358,mg/L
SQ30954,7/10/2009,Chlorophyll_a,0.1635,mg/L
SQ30954,3/11/2009,Chlorophyll_a,0.0948,mg/L
SQ30954,16/12/2009,Chlorophyll_a,0.0965,mg/L
SQ30954,13/01/2010,Chlorophyll_a,0.028,mg/L
SQ30954,1/02/2010,Chlorophyll_a,0.0783,mg/L
SQ30954,15/03/2010,Chlorophyll_a,0.1,mg/L
SQ30954,7/04/2010,Chlorophyll_a,0.0903,mg/L
SQ30954,11/05/2010,Chlorophyll_a,0.0521,mg/L
SQ30954,9/06/2010,Chlorophyll_a,0.0525,mg/L
SQ30954,7/07/2010,Chlorophyll_a,0.0225,mg/L
SQ30954,3/08/2010,Chlorophyll_a,0.0251,mg/L
SQ30954,9/09/2010,Chlorophyll_a,0.035,mg/L
SQ30954,16/09/2010,Chlorophyll_a,0.0445,mg/L
SQ30954,24/09/2010,Chlorophyll_a,0.0556,mg/L
SQ30954,29/09/2010,Chlorophyll_a,0.0523,mg/L
SQ30954,19/10/2010,Chlorophyll_a,0.142,mg/L
SQ30954,3/11/2010,Chlorophyll_a,0.0616,mg/L
SQ30954,1/12/2010,Chlorophyll_a,0.0488,mg/L
SQ30954,18/01/2011,Chlorophyll_a,0.0351,mg/L
SQ30954,14/03/2011,Chlorophyll_a,0.04,mg/L
SQ30954,11/04/2011,Chlorophyll_a,0.014,mg/L
SQ30954,3/05/2011,Chlorophyll_a,0.045,mg/L
SQ30954,8/06/2011,Chlorophyll_a,0.044,mg/L
SQ30954,6/07/2011,Chlorophyll_a,0.072,mg/L
SQ30954,3/08/2011,Chlorophyll_a,0.046,mg/L
SQ30954,8/09/2011,Chlorophyll_a,0.027,mg/L
SQ30954,17/10/2011,Chlorophyll_a,0.048,mg/L
SQ30954,9/11/2011,Chlorophyll_a,0.044,mg/L
SQ30954,8/12/2011,Chlorophyll_a,0.0284,mg/L
SQ30954,9/01/2012,Chlorophyll_a,0.0057,mg/L
SQ30954,21/02/2012,Chlorophyll_a,0.0302,mg/L
SQ30954,8/03/2012,Chlorophyll_a,0.0472,mg/L
SQ30954,3/04/2012,Chlorophyll_a,0.0063,mg/L
SQ30954,21/05/2012,Chlorophyll_a,0.025,mg/L
SQ30954,25/06/2012,Chlorophyll_a,0.062,mg/L
SQ30954,11/07/2012,Chlorophyll_a,0.038,mg/L
SQ30954,16/08/2012,Chlorophyll_a,0.0377,mg/L
SQ30954,5/09/2012,Chlorophyll_a,0.0411,mg/L
SQ30954,9/10/2012,Chlorophyll_a,0.0444,mg/L
SQ30954,7/11/2012,Chlorophyll_a,0.0458,mg/L
SQ30954,17/12/2012,Chlorophyll_a,0.015,mg/L
SQ30954,11/01/2013,Chlorophyll_a,0.016,mg/L
SQ30954,7/02/2013,Chlorophyll_a,0.018,mg/L
SQ30954,20/03/2013,Chlorophyll_a,0.0024,mg/L
SQ30954,16/04/2013,Chlorophyll_a,0.005,mg/L
SQ30954,13/05/2013,Chlorophyll_a,0.0013,mg/L
SQ30954,6/06/2013,Chlorophyll_a,0.0143,mg/L
SQ30954,8/07/2013,Chlorophyll_a,0.047,mg/L
SQ30954,13/08/2013,Chlorophyll_a,0.048,mg/L
SQ30954,16/09/2013,Chlorophyll_a,0.077,mg/L
SQ30954,15/10/2013,Chlorophyll_a,0.085,mg/L
SQ30954,11/11/2013,Chlorophyll_a,0.028,mg/L
SQ30954,9/12/2013,Chlorophyll_a,0.06,mg/L
SQ30954,14/01/2014,Chlorophyll_a,0.043,mg/L
SQ30954,10/02/2014,Chlorophyll_a,0.015,mg/L
SQ30954,19/03/2014,Chlorophyll_a,0.111,mg/L
SQ30954,4/04/2014,Chlorophyll_a,0.11,mg/L
SQ30954,30/05/2014,Chlorophyll_a,0.18,mg/L
SQ30954,23/06/2014,Chlorophyll_a,0.112,mg/L
SQ30954,17/07/2014,Chlorophyll_a,0.014,mg/L
SQ30954,13/08/2014,Chlorophyll_a,0.11,mg/L
SQ30954,10/09/2014,Chlorophyll_a,0.14,mg/L
SQ30954,7/10/2014,Chlorophyll_a,0.184,mg/L
SQ30954,20/11/2014,Chlorophyll_a,0.2,mg/L
SQ30954,11/12/2014,Chlorophyll_a,0.05,mg/L
SQ30954,13/01/2015,Chlorophyll_a,0.16,mg/L
SQ30954,10/02/2015,Chlorophyll_a,0.14,mg/L
SQ30954,10/03/2015,Chlorophyll_a,0.126,mg/L
SQ30954,22/04/2015,Chlorophyll_a,0.019,mg/L
SQ30954,28/05/2015,Chlorophyll_a,0.102,mg/L
SQ30954,23/06/2015,Chlorophyll_a,0.184,mg/L
SQ30954,17/07/2015,Chlorophyll_a,0.097,mg/L
SQ30954,11/08/2015,Chlorophyll_a,0.14,mg/L
SQ30954,25/09/2015,Chlorophyll_a,0.064,mg/L
SQ30954,15/10/2015,Chlorophyll_a,0.101,mg/L
SQ30954,30/11/2015,Chlorophyll_a,0.078,mg/L
SQ30954,18/12/2015,Chlorophyll_a,0.038,mg/L
SQ30954,19/01/2016,Chlorophyll_a,0.09,mg/L
SQ30954,23/02/2016,Chlorophyll_a,0.041,mg/L
SQ30954,30/03/2016,Chlorophyll_a,0.082,mg/L
SQ30954,20/04/2016,Chlorophyll_a,0.055,mg/L
SQ30954,24/05/2016,Chlorophyll_a,0.089,mg/L
SQ30954,23/06/2016,Chlorophyll_a,0.077,mg/L
SQ30954,22/07/2016,Chlorophyll_a,0.042,mg/L
SQ30954,18/08/2016,Chlorophyll_a,0.051,mg/L
SQ30954,19/09/2016,Chlorophyll_a,0.09,mg/L
SQ30954,2/11/2016,Chlorophyll_a,0.075,mg/L
SQ30954,30/11/2016,Chlorophyll_a,0.06,mg/L
SQ30954,19/12/2016,Chlorophyll_a,0.08,mg/L
SQ30954,7/02/2017,Chlorophyll_a,0.08,mg/L
SQ30954,9/03/2017,Chlorophyll_a,0.09,mg/L
SQ30954,10/04/2017,Chlorophyll_a,0.061,mg/L
SQ30954,15/05/2017,Chlorophyll_a,0.06,mg/L
SQ30954,16/06/2017,Chlorophyll_a,0.09,mg/L
SQ30954,25/07/2017,Chlorophyll_a,0.043,mg/L
SQ30954,22/08/2017,Chlorophyll_a,0.062,mg/L
SQ30954,22/09/2017,Chlorophyll_a,0.05,mg/L
SQ30954,24/10/2017,Chlorophyll_a,0.055,mg/L
SQ31043,6/12/2004,Chlorophyll_a,0.0002,mg/L
SQ31043,11/01/2005,Chlorophyll_a,0.0002,mg/L
SQ31043,8/02/2005,Chlorophyll_a,0.0005,mg/L
SQ31043,16/03/2005,Chlorophyll_a,0.0007,mg/L
SQ31043,14/04/2005,Chlorophyll_a,0.0005,mg/L
SQ31043,24/01/2006,Chlorophyll_a,0.0027,mg/L
SQ31043,24/02/2006,Chlorophyll_a,0.0028,mg/L
SQ31043,23/03/2006,Chlorophyll_a,0.0017,mg/L
SQ31043,19/04/2006,Chlorophyll_a,0.0017,mg/L
SQ31043,30/01/2007,Chlorophyll_a,0.0012,mg/L
SQ31043,28/02/2007,Chlorophyll_a,0.0018,mg/L
SQ31043,27/03/2007,Chlorophyll_a,0.0007,mg/L
SQ31043,19/04/2007,Chlorophyll_a,0.0017,mg/L
SQ31043,16/01/2008,Chlorophyll_a,0.0015,mg/L
SQ31043,19/02/2008,Chlorophyll_a,0.0014,mg/L
SQ31043,27/03/2008,Chlorophyll_a,0.0016,mg/L
SQ31043,23/04/2008,Chlorophyll_a,0.0007,mg/L
SQ31043,21/01/2009,Chlorophyll_a,0.0042,mg/L
SQ31043,17/02/2009,Chlorophyll_a,0.0043,mg/L
SQ31043,17/03/2009,Chlorophyll_a,0.0015,mg/L
SQ31043,21/04/2009,Chlorophyll_a,0.0022,mg/L
SQ31043,17/12/2009,Chlorophyll_a,0.0007,mg/L
SQ31043,27/01/2010,Chlorophyll_a,0.0019,mg/L
SQ31043,23/02/2010,Chlorophyll_a,0.0011,mg/L
SQ31043,29/03/2010,Chlorophyll_a,0.0033,mg/L
SQ31043,5/05/2010,Chlorophyll_a,0.0013,mg/L
SQ31043,16/12/2010,Chlorophyll_a,0.0018,mg/L
SQ31043,24/01/2011,Chlorophyll_a,0.0023,mg/L
SQ31043,24/03/2011,Chlorophyll_a,0.0025,mg/L
SQ31043,21/04/2011,Chlorophyll_a,0.0013,mg/L
SQ31043,9/12/2011,Chlorophyll_a,0.0013,mg/L
SQ31043,24/01/2012,Chlorophyll_a,0.001,mg/L
SQ31043,27/02/2012,Chlorophyll_a,0.0021,mg/L
SQ31043,27/03/2012,Chlorophyll_a,0.0028,mg/L
SQ31043,3/05/2012,Chlorophyll_a,0.0014,mg/L
SQ31043,21/01/2013,Chlorophyll_a,0.0004,mg/L
SQ31043,8/02/2013,Chlorophyll_a,0.0017,mg/L
SQ31043,28/02/2013,Chlorophyll_a,0.0046,mg/L
SQ31043,20/03/2013,Chlorophyll_a,0.0024,mg/L
SQ31043,24/04/2013,Chlorophyll_a,0.0006,mg/L
SQ31043,23/12/2013,Chlorophyll_a,0.0003,mg/L
SQ31043,24/01/2014,Chlorophyll_a,0.0007,mg/L
SQ31043,26/02/2014,Chlorophyll_a,0.0005,mg/L
SQ31043,21/03/2014,Chlorophyll_a,0.0009,mg/L
SQ31043,24/04/2014,Chlorophyll_a,0.0049,mg/L
SQ31043,16/12/2014,Chlorophyll_a,0.0027,mg/L
SQ31043,22/01/2015,Chlorophyll_a,0.0015,mg/L
SQ31043,17/02/2015,Chlorophyll_a,0.0024,mg/L
SQ31043,10/03/2015,Chlorophyll_a,0.0029,mg/L
SQ31043,19/05/2015,Chlorophyll_a,0.0036,mg/L
SQ31043,9/12/2015,Chlorophyll_a,0.0025,mg/L
SQ31043,31/01/2016,Chlorophyll_a,0.0045,mg/L
SQ31043,23/02/2016,Chlorophyll_a,0.0028,mg/L
SQ31043,22/03/2016,Chlorophyll_a,0.0061,mg/L
SQ31043,26/04/2016,Chlorophyll_a,0.0029,mg/L
SQ31043,30/01/2017,Chlorophyll_a,0.0032,mg/L
SQ31043,15/02/2017,Chlorophyll_a,0.0034,mg/L
SQ31043,16/03/2017,Chlorophyll_a,0.0034,mg/L
SQ31043,10/04/2017,Chlorophyll_a,0.0031,mg/L
SQ31043,2/05/2017,Chlorophyll_a,0.0032,mg/L
SQ31045,6/12/2004,Chlorophyll_a,0.0002,mg/L
SQ31045,11/01/2005,Chlorophyll_a,0.0002,mg/L
SQ31045,8/02/2005,Chlorophyll_a,0.0002,mg/L
SQ31045,16/03/2005,Chlorophyll_a,0.0003,mg/L
SQ31045,14/04/2005,Chlorophyll_a,0.0002,mg/L
SQ31045,24/01/2006,Chlorophyll_a,0.0003,mg/L
SQ31045,24/02/2006,Chlorophyll_a,0.0008,mg/L
SQ31045,23/03/2006,Chlorophyll_a,0.0003,mg/L
SQ31045,19/04/2006,Chlorophyll_a,0.0005,mg/L
SQ31045,30/01/2007,Chlorophyll_a,0.0006,mg/L
SQ31045,28/02/2007,Chlorophyll_a,0.0005,mg/L
SQ31045,27/03/2007,Chlorophyll_a,0.0002,mg/L
SQ31045,19/04/2007,Chlorophyll_a,0.0005,mg/L
SQ31045,16/01/2008,Chlorophyll_a,0.0004,mg/L
SQ31045,19/02/2008,Chlorophyll_a,0.0008,mg/L
SQ31045,27/03/2008,Chlorophyll_a,0.0018,mg/L
SQ31045,23/04/2008,Chlorophyll_a,0.0007,mg/L
SQ31045,21/01/2009,Chlorophyll_a,0.0012,mg/L
SQ31045,17/02/2009,Chlorophyll_a,0.0007,mg/L
SQ31045,17/03/2009,Chlorophyll_a,0.0029,mg/L
SQ31045,21/04/2009,Chlorophyll_a,0.0021,mg/L
SQ31045,17/12/2009,Chlorophyll_a,0.0002,mg/L
SQ31045,27/01/2010,Chlorophyll_a,0.0003,mg/L
SQ31045,23/02/2010,Chlorophyll_a,0.0004,mg/L
SQ31045,29/03/2010,Chlorophyll_a,0.0015,mg/L
SQ31045,5/05/2010,Chlorophyll_a,0.0002,mg/L
SQ31045,16/12/2010,Chlorophyll_a,0.0004,mg/L
SQ31045,24/01/2011,Chlorophyll_a,0.0004,mg/L
SQ31045,24/03/2011,Chlorophyll_a,0.0005,mg/L
SQ31045,21/04/2011,Chlorophyll_a,0.0002,mg/L
SQ31045,9/12/2011,Chlorophyll_a,0.0005,mg/L
SQ31045,24/01/2012,Chlorophyll_a,0.0008,mg/L
SQ31045,27/02/2012,Chlorophyll_a,0.0003,mg/L
SQ31045,27/03/2012,Chlorophyll_a,0.0005,mg/L
SQ31045,3/05/2012,Chlorophyll_a,0.0005,mg/L
SQ31045,21/01/2013,Chlorophyll_a,0.0002,mg/L
SQ31045,8/02/2013,Chlorophyll_a,0.0002,mg/L
SQ31045,28/02/2013,Chlorophyll_a,0.0006,mg/L
SQ31045,20/03/2013,Chlorophyll_a,0.0004,mg/L
SQ31045,24/04/2013,Chlorophyll_a,0.0002,mg/L
SQ31045,23/12/2013,Chlorophyll_a,0.0005,mg/L
SQ31045,24/01/2014,Chlorophyll_a,0.0002,mg/L
SQ31045,26/02/2014,Chlorophyll_a,0.0005,mg/L
SQ31045,21/03/2014,Chlorophyll_a,0.0004,mg/L
SQ31045,24/04/2014,Chlorophyll_a,0.0004,mg/L
SQ31045,16/12/2014,Chlorophyll_a,0.0004,mg/L
SQ31045,22/01/2015,Chlorophyll_a,0.0005,mg/L
SQ31045,17/02/2015,Chlorophyll_a,0.0005,mg/L
SQ31045,10/03/2015,Chlorophyll_a,0.0007,mg/L
SQ31045,19/05/2015,Chlorophyll_a,0.0004,mg/L
SQ31045,9/12/2015,Chlorophyll_a,0.0004,mg/L
SQ31045,31/01/2016,Chlorophyll_a,0.0004,mg/L
SQ31045,23/02/2016,Chlorophyll_a,0.0003,mg/L
SQ31045,22/03/2016,Chlorophyll_a,0.0006,mg/L
SQ31045,26/04/2016,Chlorophyll_a,0.0003,mg/L
SQ31045,30/01/2017,Chlorophyll_a,0.0006,mg/L
SQ31045,15/02/2017,Chlorophyll_a,0.0007,mg/L
SQ31045,16/03/2017,Chlorophyll_a,0.0004,mg/L
SQ31045,10/04/2017,Chlorophyll_a,0.0004,mg/L
SQ31045,2/05/2017,Chlorophyll_a,0.0006,mg/L
SQ31047,19/10/1989,Chlorophyll_a,0.97,mg/L
SQ31047,23/11/1995,Chlorophyll_a,0.00023,mg/L
SQ31047,18/04/1996,Chlorophyll_a,0.00045,mg/L
SQ31047,15/10/1996,Chlorophyll_a,0.0004,mg/L
SQ31047,4/03/1997,Chlorophyll_a,0.0005,mg/L
SQ31047,17/04/1998,Chlorophyll_a,0.0006,mg/L
SQ31047,6/12/2004,Chlorophyll_a,0.0007,mg/L
SQ31047,11/01/2005,Chlorophyll_a,0.0005,mg/L
SQ31047,8/02/2005,Chlorophyll_a,0.0005,mg/L
SQ31047,16/03/2005,Chlorophyll_a,0.0005,mg/L
SQ31047,14/04/2005,Chlorophyll_a,0.0004,mg/L
SQ31047,24/01/2006,Chlorophyll_a,0.0008,mg/L
SQ31047,24/02/2006,Chlorophyll_a,0.0012,mg/L
SQ31047,23/03/2006,Chlorophyll_a,0.0015,mg/L
SQ31047,19/04/2006,Chlorophyll_a,0.0007,mg/L
SQ31047,30/01/2007,Chlorophyll_a,0.0085,mg/L
SQ31047,28/02/2007,Chlorophyll_a,0.0052,mg/L
SQ31047,27/03/2007,Chlorophyll_a,0.0023,mg/L
SQ31047,19/04/2007,Chlorophyll_a,0.0014,mg/L
SQ31047,16/01/2008,Chlorophyll_a,0.0089,mg/L
SQ31047,19/02/2008,Chlorophyll_a,0.0087,mg/L
SQ31047,27/03/2008,Chlorophyll_a,0.0046,mg/L
SQ31047,23/04/2008,Chlorophyll_a,0.0011,mg/L
SQ31047,21/01/2009,Chlorophyll_a,0.0041,mg/L
SQ31047,17/02/2009,Chlorophyll_a,0.0021,mg/L
SQ31047,17/03/2009,Chlorophyll_a,0.0013,mg/L
SQ31047,21/04/2009,Chlorophyll_a,0.0031,mg/L
SQ31047,17/12/2009,Chlorophyll_a,0.0011,mg/L
SQ31047,27/01/2010,Chlorophyll_a,0.0015,mg/L
SQ31047,23/02/2010,Chlorophyll_a,0.0007,mg/L
SQ31047,29/03/2010,Chlorophyll_a,0.0028,mg/L
SQ31047,5/05/2010,Chlorophyll_a,0.0041,mg/L
SQ31047,16/12/2010,Chlorophyll_a,0.0019,mg/L
SQ31047,24/01/2011,Chlorophyll_a,0.0018,mg/L
SQ31047,24/03/2011,Chlorophyll_a,0.0014,mg/L
SQ31047,21/04/2011,Chlorophyll_a,0.0046,mg/L
SQ31047,9/12/2011,Chlorophyll_a,0.0014,mg/L
SQ31047,24/01/2012,Chlorophyll_a,0.002,mg/L
SQ31047,27/02/2012,Chlorophyll_a,0.0019,mg/L
SQ31047,27/03/2012,Chlorophyll_a,0.0013,mg/L
SQ31047,3/05/2012,Chlorophyll_a,0.0005,mg/L
SQ31047,21/01/2013,Chlorophyll_a,0.0008,mg/L
SQ31047,8/02/2013,Chlorophyll_a,0.0024,mg/L
SQ31047,28/02/2013,Chlorophyll_a,0.0051,mg/L
SQ31047,20/03/2013,Chlorophyll_a,0.0015,mg/L
SQ31047,24/04/2013,Chlorophyll_a,0.0012,mg/L
SQ31047,23/12/2013,Chlorophyll_a,0.0089,mg/L
SQ31047,24/01/2014,Chlorophyll_a,0.0041,mg/L
SQ31047,26/02/2014,Chlorophyll_a,0.036,mg/L
SQ31047,21/03/2014,Chlorophyll_a,0.0069,mg/L
SQ31047,24/04/2014,Chlorophyll_a,0.069,mg/L
SQ31047,16/12/2014,Chlorophyll_a,0.0024,mg/L
SQ31047,22/01/2015,Chlorophyll_a,0.0005,mg/L
SQ31047,17/02/2015,Chlorophyll_a,0.0009,mg/L
SQ31047,10/03/2015,Chlorophyll_a,0.0025,mg/L
SQ31047,19/05/2015,Chlorophyll_a,0.0017,mg/L
SQ31047,9/12/2015,Chlorophyll_a,0.0059,mg/L
SQ31047,31/01/2016,Chlorophyll_a,0.004,mg/L
SQ31047,23/02/2016,Chlorophyll_a,0.0027,mg/L
SQ31047,22/03/2016,Chlorophyll_a,0.0106,mg/L
SQ31047,26/04/2016,Chlorophyll_a,0.0093,mg/L
SQ31047,30/01/2017,Chlorophyll_a,0.008,mg/L
SQ31047,15/02/2017,Chlorophyll_a,0.0032,mg/L
SQ31047,16/03/2017,Chlorophyll_a,0.0015,mg/L
SQ31047,10/04/2017,Chlorophyll_a,0.0009,mg/L
SQ31047,2/05/2017,Chlorophyll_a,0.0013,mg/L
SQ31051,5/04/1989,Chlorophyll_a,0,mg/L
SQ31051,23/11/1995,Chlorophyll_a,0.00053,mg/L
SQ31051,18/04/1996,Chlorophyll_a,0.00457,mg/L
SQ31051,15/10/1996,Chlorophyll_a,0.0003,mg/L
SQ31051,4/03/1997,Chlorophyll_a,0.0015,mg/L
SQ31051,17/04/1998,Chlorophyll_a,0.0035,mg/L
SQ31051,6/12/2004,Chlorophyll_a,0.0002,mg/L
SQ31051,11/01/2005,Chlorophyll_a,0.0009,mg/L
SQ31051,8/02/2005,Chlorophyll_a,0.0012,mg/L
SQ31051,16/03/2005,Chlorophyll_a,0.0014,mg/L
SQ31051,14/04/2005,Chlorophyll_a,0.0016,mg/L
SQ31051,24/01/2006,Chlorophyll_a,0.001,mg/L
SQ31051,24/02/2006,Chlorophyll_a,0.0014,mg/L
SQ31051,23/03/2006,Chlorophyll_a,0.0002,mg/L
SQ31051,19/04/2006,Chlorophyll_a,0.0007,mg/L
SQ31051,30/01/2007,Chlorophyll_a,0.0024,mg/L
SQ31051,28/02/2007,Chlorophyll_a,0.0046,mg/L
SQ31051,27/03/2007,Chlorophyll_a,0.0005,mg/L
SQ31051,19/04/2007,Chlorophyll_a,0.0007,mg/L
SQ31051,16/01/2008,Chlorophyll_a,0.003,mg/L
SQ31051,19/02/2008,Chlorophyll_a,0.0007,mg/L
SQ31051,27/03/2008,Chlorophyll_a,0.0011,mg/L
SQ31051,23/04/2008,Chlorophyll_a,0.0019,mg/L
SQ31051,21/01/2009,Chlorophyll_a,0.0027,mg/L
SQ31051,17/02/2009,Chlorophyll_a,0.001,mg/L
SQ31051,17/03/2009,Chlorophyll_a,0.0006,mg/L
SQ31051,21/04/2009,Chlorophyll_a,0.0019,mg/L
SQ31051,17/12/2009,Chlorophyll_a,0.0018,mg/L
SQ31051,27/01/2010,Chlorophyll_a,0.0026,mg/L
SQ31051,23/02/2010,Chlorophyll_a,0.0009,mg/L
SQ31051,29/03/2010,Chlorophyll_a,0.0025,mg/L
SQ31051,5/05/2010,Chlorophyll_a,0.002,mg/L
SQ31051,16/12/2010,Chlorophyll_a,0.0015,mg/L
SQ31051,24/01/2011,Chlorophyll_a,0.0023,mg/L
SQ31051,24/03/2011,Chlorophyll_a,0.0006,mg/L
SQ31051,21/04/2011,Chlorophyll_a,0.0016,mg/L
SQ31051,9/12/2011,Chlorophyll_a,0.0011,mg/L
SQ31051,24/01/2012,Chlorophyll_a,0.0008,mg/L
SQ31051,27/02/2012,Chlorophyll_a,0.0011,mg/L
SQ31051,27/03/2012,Chlorophyll_a,0.0013,mg/L
SQ31051,3/05/2012,Chlorophyll_a,0.0006,mg/L
SQ31051,21/01/2013,Chlorophyll_a,0.0005,mg/L
SQ31051,8/02/2013,Chlorophyll_a,0.0016,mg/L
SQ31051,28/02/2013,Chlorophyll_a,0.0002,mg/L
SQ31051,20/03/2013,Chlorophyll_a,0.0015,mg/L
SQ31051,24/04/2013,Chlorophyll_a,0.0003,mg/L
SQ31051,23/12/2013,Chlorophyll_a,0.0008,mg/L
SQ31051,24/01/2014,Chlorophyll_a,0.0005,mg/L
SQ31051,26/02/2014,Chlorophyll_a,0.0024,mg/L
SQ31051,21/03/2014,Chlorophyll_a,0.0037,mg/L
SQ31051,24/04/2014,Chlorophyll_a,0.0032,mg/L
SQ31051,16/12/2014,Chlorophyll_a,0.0045,mg/L
SQ31051,22/01/2015,Chlorophyll_a,0.0017,mg/L
SQ31051,17/02/2015,Chlorophyll_a,0.0019,mg/L
SQ31051,10/03/2015,Chlorophyll_a,0.0034,mg/L
SQ31051,19/05/2015,Chlorophyll_a,0.0033,mg/L
SQ31051,9/12/2015,Chlorophyll_a,0.0027,mg/L
SQ31051,31/01/2016,Chlorophyll_a,0.0017,mg/L
SQ31051,23/02/2016,Chlorophyll_a,0.0017,mg/L
SQ31051,22/03/2016,Chlorophyll_a,0.0039,mg/L
SQ31051,26/04/2016,Chlorophyll_a,0.0025,mg/L
SQ31051,30/01/2017,Chlorophyll_a,0.004,mg/L
SQ31051,15/02/2017,Chlorophyll_a,0.032,mg/L
SQ31051,16/03/2017,Chlorophyll_a,0.003,mg/L
SQ31051,10/04/2017,Chlorophyll_a,0.0066,mg/L
SQ31051,2/05/2017,Chlorophyll_a,0.0044,mg/L
SQ31065,5/04/1989,Chlorophyll_a,0,mg/L
SQ31065,19/10/1989,Chlorophyll_a,2.69,mg/L
SQ31065,23/11/1995,Chlorophyll_a,0.00112,mg/L
SQ31065,18/04/1996,Chlorophyll_a,0.00163,mg/L
SQ31065,15/10/1996,Chlorophyll_a,0.001,mg/L
SQ31065,4/03/1997,Chlorophyll_a,0.0016,mg/L
SQ31065,17/04/1998,Chlorophyll_a,0.0029,mg/L
SQ31065,6/12/2004,Chlorophyll_a,0.0004,mg/L
SQ31065,11/01/2005,Chlorophyll_a,0.0008,mg/L
SQ31065,8/02/2005,Chlorophyll_a,0.0005,mg/L
SQ31065,16/03/2005,Chlorophyll_a,0.0003,mg/L
SQ31065,14/04/2005,Chlorophyll_a,0.0006,mg/L
SQ31065,24/01/2006,Chlorophyll_a,0.0009,mg/L
SQ31065,24/02/2006,Chlorophyll_a,0.0007,mg/L
SQ31065,23/03/2006,Chlorophyll_a,0.0014,mg/L
SQ31065,19/04/2006,Chlorophyll_a,0.0015,mg/L
SQ31065,30/01/2007,Chlorophyll_a,0.0011,mg/L
SQ31065,28/02/2007,Chlorophyll_a,0.0011,mg/L
SQ31065,27/03/2007,Chlorophyll_a,0.0006,mg/L
SQ31065,19/04/2007,Chlorophyll_a,0.0007,mg/L
SQ31065,16/01/2008,Chlorophyll_a,0.0012,mg/L
SQ31065,19/02/2008,Chlorophyll_a,0.0037,mg/L
SQ31065,27/03/2008,Chlorophyll_a,0.0021,mg/L
SQ31065,23/04/2008,Chlorophyll_a,0.0037,mg/L
SQ31065,21/01/2009,Chlorophyll_a,0.0013,mg/L
SQ31065,17/02/2009,Chlorophyll_a,0.0027,mg/L
SQ31065,17/03/2009,Chlorophyll_a,0.0008,mg/L
SQ31065,21/04/2009,Chlorophyll_a,0.0057,mg/L
SQ31065,17/12/2009,Chlorophyll_a,0.0014,mg/L
SQ31065,27/01/2010,Chlorophyll_a,0.0011,mg/L
SQ31065,23/02/2010,Chlorophyll_a,0.0011,mg/L
SQ31065,29/03/2010,Chlorophyll_a,0.0028,mg/L
SQ31065,5/05/2010,Chlorophyll_a,0.0037,mg/L
SQ31065,16/12/2010,Chlorophyll_a,0.0011,mg/L
SQ31065,24/01/2011,Chlorophyll_a,0.0027,mg/L
SQ31065,24/03/2011,Chlorophyll_a,0.0013,mg/L
SQ31065,21/04/2011,Chlorophyll_a,0.0016,mg/L
SQ31065,9/12/2011,Chlorophyll_a,0.0005,mg/L
SQ31065,24/01/2012,Chlorophyll_a,0.0021,mg/L
SQ31065,27/02/2012,Chlorophyll_a,0.0014,mg/L
